scenario_id,postcode,name,dob,name_first,name_last,sex,email
pl.PL.2014,63-163,Marek Choroś,1924-08-28,Marek,Choroś,M,marek.choros.24@o2.pl
pl.PL.2015,53-862,Miłosz Kuffel,1931-08-30,Miłosz,Kuffel,M,k@ppuh.pl
pl.PL.2016,82-787,Damian Bytner,1943-01-06,Damian,Bytner,M,damian.bytner.43@hotmail.com
pl.PL.2017,28-152,Malwina Orszulik,1913-03-03,Malwina,Orszulik,F,malwinaorszulik_5@fundacja.org
pl.PL.2018,23-066,Apolonia Lew,1915-06-08,Apolonia,Lew,F,apolonia.lew.5@onet.pl
pl.PL.2019,48-465,Aniela Jonik,1995-07-12,Aniela,Jonik,F,ajonik-95@zimmer-zero.com
pl.PL.2020,44-669,Kalina Wikło,1942-06-07,Kalina,Wikło,F,kalina-wiklo@o2.pl
pl.PL.2021,49-605,Fabian Roś,1933-10-12,Fabian,Roś,M,fros@interia.pl
pl.PL.2022,64-017,Nikodem Zbróg,2009-01-17,Nikodem,Zbróg,M,nikodem.zbrog09@yahoo.com
pl.PL.2023,26-724,Dominik Pazera,1920-03-20,Dominik,Pazera,M,d.pazera.2@bazylewicz.pl
pl.PL.2024,89-770,Oliwier Mainka,2003-07-05,Oliwier,Mainka,M,oliwierm03@grupa.com
pl.PL.2025,05-712,Sebastian Żabka,1933-04-04,Sebastian,Żabka,M,szabka.33@hotmail.com
pl.PL.2026,44-959,Aurelia Misztela,1909-12-31,Aurelia,Misztela,F,aurelia.misztela.09@hotmail.com
pl.PL.2027,41-893,Ksawery Łyczek,1932-08-02,Ksawery,Łyczek,M,ksawery.lyczek6@gmail.com
pl.PL.2028,18-998,Marika Klus,1997-06-19,Marika,Klus,F,marikaklus@hotmail.com
pl.PL.2029,06-003,Natasza Perczak,1975-04-27,Natasza,Perczak,F,nataszaperczak_75@interia.pl
pl.PL.2030,81-447,Krzysztof Foremniak,1915-07-31,Krzysztof,Foremniak,M,krzysztof-foremniak@gawliczek-meler.pl
pl.PL.2031,09-593,Jan Dziób,1963-10-10,Jan,Dziób,M,dziob@maslon.com
pl.PL.2032,28-991,Rozalia Świętoń,1956-12-01,Rozalia,Świętoń,F,rozaliaswieton0@hotmail.com
pl.PL.2033,88-652,Sara Myga,1912-05-30,Sara,Myga,F,saramyga@hotmail.com
pl.PL.2034,70-515,Marcelina Szałas,1985-05-28,Marcelina,Szałas,F,m-szalas@onet.pl
pl.PL.2035,15-393,Anita Kokosza,1926-12-14,Anita,Kokosza,F,anitak5@hotmail.com
pl.PL.2036,97-007,Malwina Cymbała,1971-07-21,Malwina,Cymbała,F,malwinacymbala_71@yahoo.com
pl.PL.2037,27-305,Mikołaj Ośko,1994-01-28,Mikołaj,Ośko,M,mikolajo@o2.pl
pl.PL.2038,33-998,Stefan Cymer,2003-05-05,Stefan,Cymer,M,s@szoka-gros.com
pl.PL.2039,40-975,Krystyna Rzeźniczek,1978-03-23,Krystyna,Rzeźniczek,F,k-rzezniczek@onet.pl
pl.PL.2040,53-405,Anna Maria Pastuła,1987-10-21,Anna Maria,Pastuła,F,anna maria-pastula@spoldzielnia.com
pl.PL.2041,38-995,Anastazja Zacharewicz,1968-09-10,Anastazja,Zacharewicz,F,anastazja_zacharewicz68@yahoo.com
pl.PL.2042,42-720,Blanka Siedlik,1978-12-29,Blanka,Siedlik,F,b_siedlik78@hotmail.com
pl.PL.2043,74-259,Ida Tymczyszyn,2017-06-13,Ida,Tymczyszyn,F,idatymczyszyn@yahoo.com
pl.PL.2044,97-787,Witold Parzyszek,2017-04-28,Witold,Parzyszek,M,witold.p@yahoo.com
pl.PL.2045,86-921,Konrad Maciejko,2005-09-24,Konrad,Maciejko,M,kmaciejko.7@seweryniak.com
pl.PL.2046,43-156,Kajetan Kościołek,1925-06-05,Kajetan,Kościołek,M,kkosciolek_25@yahoo.com
pl.PL.2047,39-775,Eliza Dułak,1982-11-12,Eliza,Dułak,F,eliza_d6@o2.pl
pl.PL.2048,71-132,Inga Kurbiel,1957-04-19,Inga,Kurbiel,F,i_kurbiel@spoldzielnia.pl
pl.PL.2049,34-025,Wojciech Burnat,1918-01-31,Wojciech,Burnat,M,wojciech_burnat3@onet.pl
pl.PL.2050,65-549,Radosław Siedlarz,1993-07-04,Radosław,Siedlarz,M,rsiedlarz@bukowiec.pl
pl.PL.2051,60-499,Krystyna Kosak,2019-01-10,Krystyna,Kosak,F,krystyna.kosak9@o2.pl
pl.PL.2052,93-239,Nela Molga,1995-03-19,Nela,Molga,F,nelamolga6@spoldzielnia.com
pl.PL.2053,84-664,Anna Maria Szkoła,1962-02-18,Anna Maria,Szkoła,F,anna maria_szkola@onet.pl
pl.PL.2054,22-620,Wojciech Matura,1981-01-31,Wojciech,Matura,M,wojciechmatura@o2.pl
pl.PL.2055,36-708,Konrad Lemiesz,1943-10-11,Konrad,Lemiesz,M,konrad.lemiesz.43@onet.pl
pl.PL.2056,36-763,Oliwier Kazana,1933-01-20,Oliwier,Kazana,M,oliwierkazana-9@o2.pl
pl.PL.2057,88-714,Sylwia Bilik,1970-09-30,Sylwia,Bilik,F,sylwiabilik70@hotmail.com
pl.PL.2058,22-662,Sonia Suszko,1977-08-16,Sonia,Suszko,F,sonia_suszko_77@o2.pl
pl.PL.2059,59-246,Aleksander Pacholczak,2000-12-06,Aleksander,Pacholczak,M,aleksanderpacholczak-2@hotmail.com
pl.PL.2060,73-731,Alan Dubel,1979-01-30,Alan,Dubel,M,alan_d1@o2.pl
pl.PL.2061,84-263,Nela Żybura,1926-09-30,Nela,Żybura,F,nelazybura@solich-bilewicz.org
pl.PL.2062,96-085,Kalina Furga,1942-11-04,Kalina,Furga,F,kfurga@yahoo.com
pl.PL.2063,05-730,Cezary Kiełek,2011-01-07,Cezary,Kiełek,M,c.kielek6@stowarzyszenie.net
pl.PL.2064,98-399,Anita Świadek,1906-02-17,Anita,Świadek,F,anitaswiadek@onet.pl
pl.PL.2065,00-491,Aurelia Skupin,1912-06-02,Aurelia,Skupin,F,aurelia.skupin5@hotmail.com
pl.PL.2066,63-066,Kamil Klinkosz,1956-06-20,Kamil,Klinkosz,M,kamilklinkosz.56@gmail.com
pl.PL.2067,52-318,Tola Moneta,1969-04-15,Tola,Moneta,F,tola.moneta69@jewula.com
pl.PL.2068,58-048,Róża Wójt,1950-07-02,Róża,Wójt,F,rwojt_50@hotmail.com
pl.PL.2069,42-397,Ernest Wujek,1960-10-12,Ernest,Wujek,M,ernestwujek.60@yahoo.com
pl.PL.2070,24-264,Oliwier Urynowicz,1977-11-05,Oliwier,Urynowicz,M,oliwier-urynowicz@onet.pl
pl.PL.2071,59-320,Sara Moniuszko,1917-05-25,Sara,Moniuszko,F,saramoniuszko-3@gabinety.net
pl.PL.2072,06-265,Angelika Durlik,2007-08-11,Angelika,Durlik,F,angelika.d@gmail.com
pl.PL.2073,69-589,Justyna Włodarz,1909-08-06,Justyna,Włodarz,F,justyna_w@hotmail.com
pl.PL.2074,61-885,Kalina Danisz,2015-02-02,Kalina,Danisz,F,kdanisz@o2.pl
pl.PL.2075,81-615,Gustaw Szyba,1985-05-02,Gustaw,Szyba,M,gustaw.s.85@o2.pl
pl.PL.2076,59-741,Agnieszka Rok,1953-05-23,Agnieszka,Rok,F,agnieszkarok.5@onet.pl
pl.PL.2077,05-099,Olga Kott,1959-04-11,Olga,Kott,F,olga.kott.59@onet.pl
pl.PL.2078,29-048,Tola Wilma,1926-02-18,Tola,Wilma,F,t_wilma@hotmail.com
pl.PL.2079,99-095,Fabian Bogaczyk,1965-08-17,Fabian,Bogaczyk,M,fabian_bogaczyk_65@hotmail.com
pl.PL.2080,31-401,Ewa Skała,1989-01-01,Ewa,Skała,F,ewa.skala2@yahoo.com
pl.PL.2081,96-906,Gaja Damps,1944-02-03,Gaja,Damps,F,gaja-d-44@onet.pl
pl.PL.2082,56-510,Artur Sąsiadek,1946-10-23,Artur,Sąsiadek,M,artur-sasiadek-0@stowarzyszenie.org
pl.PL.2083,10-492,Aniela Wąsiewicz,1957-12-24,Aniela,Wąsiewicz,F,anielaw@yahoo.com
pl.PL.2084,18-650,Nicole Łosiewicz,2015-07-08,Nicole,Łosiewicz,F,nicole.losiewicz15@onet.pl
pl.PL.2085,93-626,Inga Pułka,2008-01-03,Inga,Pułka,F,inga_pulka@hotmail.com
pl.PL.2086,79-649,Stanisław Symonowicz,1914-11-20,Stanisław,Symonowicz,M,stanislaw.symonowicz@gmail.com
pl.PL.2087,49-434,Lidia Namysło,1963-08-13,Lidia,Namysło,F,lidia.n63@gmail.com
pl.PL.2088,70-465,Tomasz Kozdra,1924-03-26,Tomasz,Kozdra,M,tomasz_kozdra@hotmail.com
pl.PL.2089,08-039,Cyprian Krochmal,2001-09-01,Cyprian,Krochmal,M,cypriankrochmal.0@o2.pl
pl.PL.2090,45-866,Roksana Sosnówka,1911-10-29,Roksana,Sosnówka,F,roksanasosnowka_11@hotmail.com
pl.PL.2091,99-543,Stanisław Zapadka,1947-10-19,Stanisław,Zapadka,M,s.zapadka47@onet.pl
pl.PL.2092,55-646,Miłosz Nikel,1930-09-20,Miłosz,Nikel,M,milosz_nikel@hotmail.com
pl.PL.2093,92-795,Marika Engel,1954-02-20,Marika,Engel,F,m.engel@onet.pl
pl.PL.2094,97-923,Tadeusz Królczyk,1990-08-17,Tadeusz,Królczyk,M,tadeusz@fundacja.org
pl.PL.2095,43-587,Kamila Ufniarz,1980-06-20,Kamila,Ufniarz,F,kamilaufniarz@interia.pl
pl.PL.2096,28-426,Rafał Sopata,1923-08-12,Rafał,Sopata,M,rafal.sopata23@spoldzielnia.net
pl.PL.2097,87-700,Justyna Borkowicz,1991-09-24,Justyna,Borkowicz,F,borkowicz@fundacja.com
pl.PL.2098,99-132,Robert Ciesiółka,1926-06-01,Robert,Ciesiółka,M,robertciesiolka@o2.pl
pl.PL.2099,29-867,Bartek Tołoczko,1911-09-15,Bartek,Tołoczko,M,bartek.toloczko.8@pysz.pl
pl.PL.2100,61-290,Justyna Pawełkiewicz,1980-09-30,Justyna,Pawełkiewicz,F,justyna-p-8@hotmail.com
pl.PL.2101,51-801,Marika Hutnik,1949-04-12,Marika,Hutnik,F,m-hutnik@interia.pl
pl.PL.2102,96-457,Nataniel Sobków,1920-03-23,Nataniel,Sobków,M,nataniel-sobkow@o2.pl
pl.PL.2103,68-587,Gaja Kraszkiewicz,1973-07-31,Gaja,Kraszkiewicz,F,gajakraszkiewicz@interia.pl
pl.PL.2104,25-900,Ida Sadownik,1907-06-07,Ida,Sadownik,F,ida.s.3@yahoo.com
pl.PL.2105,71-614,Marcelina Lipok,1988-12-02,Marcelina,Lipok,F,marcelina.l88@interia.pl
pl.PL.2106,26-470,Sara Mytych,2005-02-13,Sara,Mytych,F,s_mytych05@yahoo.com
pl.PL.2107,89-819,Janina Mitoraj,1970-12-27,Janina,Mitoraj,F,janinam@hotmail.com
pl.PL.2108,00-009,Monika Poczta,1928-03-16,Monika,Poczta,F,monika_poczta5@interia.pl
pl.PL.2109,16-488,Aleksander Sadlik,1945-12-12,Aleksander,Sadlik,M,asadlik@interia.pl
pl.PL.2110,11-945,Piotr Ochal,1910-09-11,Piotr,Ochal,M,piotr-ochal-10@hotmail.com
pl.PL.2111,07-685,Gustaw Drozda,2000-06-21,Gustaw,Drozda,M,gustawdrozda00@hotmail.com
pl.PL.2112,40-680,Jerzy Wiese,1909-12-24,Jerzy,Wiese,M,jerzy_wiese_09@o2.pl
pl.PL.2113,90-996,Kajetan Pielech,1977-11-10,Kajetan,Pielech,M,k.pielech.77@gmail.com
pl.PL.2114,39-031,Mikołaj Droździel,1934-08-14,Mikołaj,Droździel,M,mikolajdrozdziel7@hotmail.com
pl.PL.2115,68-032,Malwina Ochab,1953-11-11,Malwina,Ochab,F,malwina.ochab53@yahoo.com
pl.PL.2116,11-170,Róża Nieradko,1909-07-24,Róża,Nieradko,F,rozanieradko@onet.pl
pl.PL.2117,35-950,Nataniel Stanclik,1933-01-27,Nataniel,Stanclik,M,natanielstanclik_33@o2.pl
pl.PL.2118,37-978,Kalina Działo,1955-07-07,Kalina,Działo,F,kalina.dzialo@gmail.com
pl.PL.2119,95-947,Anna Maria Wincenciak,1947-12-02,Anna Maria,Wincenciak,F,a-wincenciak47@interia.pl
pl.PL.2120,75-122,Mateusz Żabierek,1949-07-14,Mateusz,Żabierek,M,mateusz_z@hotmail.com
pl.PL.2121,47-899,Anita Tolak,2009-01-24,Anita,Tolak,F,anitatolak.09@yahoo.com
pl.PL.2122,07-578,Inga Beker,1952-01-06,Inga,Beker,F,inga@fundacja.pl
pl.PL.2123,31-166,Jan Gołofit,1929-05-06,Jan,Gołofit,M,j.golofit29@interia.pl
pl.PL.2124,39-825,Maksymilian Procek,1915-08-10,Maksymilian,Procek,M,maksymilianprocek@interia.pl
pl.PL.2125,87-060,Krzysztof Samol,1934-07-08,Krzysztof,Samol,M,krzysztofsamol6@interia.pl
pl.PL.2126,86-924,Tomasz Lewko,1926-03-09,Tomasz,Lewko,M,tomasz-lewko@hotmail.com
pl.PL.2127,35-717,Fabian Szmurło,1955-08-20,Fabian,Szmurło,M,fszmurlo@gmail.com
pl.PL.2128,44-163,Adrianna Kuba,1974-08-30,Adrianna,Kuba,F,adriannakuba74@onet.pl
pl.PL.2129,27-478,Borys Twardzik,1911-05-29,Borys,Twardzik,M,b-twardzik@fundacja.pl
pl.PL.2130,88-161,Kacper Dylak,1941-05-27,Kacper,Dylak,M,kacper-dylak-41@onet.pl
pl.PL.2131,96-436,Kamila Leśko,1937-11-18,Kamila,Leśko,F,kamila@fpuh.pl
pl.PL.2132,32-310,Aniela Siudek,1956-02-16,Aniela,Siudek,F,asiudek56@yahoo.com
pl.PL.2133,99-465,Karina Stanisławek,1933-03-02,Karina,Stanisławek,F,karina@spoldzielnia.net
pl.PL.2134,86-725,Cezary Dargacz,1920-09-18,Cezary,Dargacz,M,cezarydargacz@o2.pl
pl.PL.2135,23-314,Cyprian Ledzion,1926-06-07,Cyprian,Ledzion,M,cyprian-ledzion@onet.pl
pl.PL.2136,43-986,Hubert Łuksza,1908-03-12,Hubert,Łuksza,M,hubertl@interia.pl
pl.PL.2137,35-422,Mieszko Kolarczyk,2016-06-06,Mieszko,Kolarczyk,M,mieszko_k@yahoo.com
pl.PL.2138,74-636,Karina Ligas,1947-03-19,Karina,Ligas,F,karina_ligas47@yahoo.com
pl.PL.2139,90-010,Anastazja Szymonik,1927-03-13,Anastazja,Szymonik,F,aszymonik-3@interia.pl
pl.PL.2140,19-115,Roksana Heba,2018-11-07,Roksana,Heba,F,roksana@jarczak-wincenciak.pl
pl.PL.2141,91-671,Grzegorz Kidoń,1941-03-18,Grzegorz,Kidoń,M,g.kidon41@gmail.com
pl.PL.2142,58-803,Karina Piwowarek,1951-01-25,Karina,Piwowarek,F,kpiwowarek.51@onet.pl
pl.PL.2143,02-552,Oskar Szpyra,1920-02-28,Oskar,Szpyra,M,oskar.szpyra20@gmail.com
pl.PL.2144,31-456,Blanka Matyjas,1956-01-23,Blanka,Matyjas,F,blanka_m_9@o2.pl
pl.PL.2145,56-210,Emil Szczypek,1948-01-21,Emil,Szczypek,M,emil_szczypek48@o2.pl
pl.PL.2146,16-785,Sylwia Bobko,1969-10-19,Sylwia,Bobko,F,sylwiabobko69@o2.pl
pl.PL.2147,06-459,Ewa Chomiuk,1955-03-23,Ewa,Chomiuk,F,ewa.chomiuk.55@interia.pl
pl.PL.2148,85-971,Dorota Staś,1942-03-24,Dorota,Staś,F,dstas_42@o2.pl
pl.PL.2149,67-983,Jeremi Jop,2018-05-18,Jeremi,Jop,M,jeremi.j@gmail.com
pl.PL.2150,79-441,Julianna Sieg,1938-03-18,Julianna,Sieg,F,jsieg@interia.pl
pl.PL.2151,14-754,Tymoteusz Frelek,2001-04-10,Tymoteusz,Frelek,M,tymoteuszfrelek01@yahoo.com
pl.PL.2152,49-957,Nataniel Merda,1948-03-24,Nataniel,Merda,M,natanielmerda.48@o2.pl
pl.PL.2153,80-655,Aurelia Kalinka,1990-04-09,Aurelia,Kalinka,F,aurelia_k90@o2.pl
pl.PL.2154,47-370,Wojciech Skierka,1923-04-29,Wojciech,Skierka,M,w.skierka@owsianka.com
pl.PL.2155,95-134,Cyprian Wojsa,2002-05-22,Cyprian,Wojsa,M,cyprianwojsa_02@michalkiewicz-wiech.com
pl.PL.2156,49-458,Anita Kapałka,1949-06-16,Anita,Kapałka,F,anita.kapalka.49@yahoo.com
pl.PL.2157,60-474,Marika Kafel,1970-02-27,Marika,Kafel,F,m_kafel_70@yahoo.com
pl.PL.2158,48-586,Eryk Kozok,1943-04-20,Eryk,Kozok,M,eryk@stas.com
pl.PL.2159,21-201,Olgierd Bulczak,1976-05-03,Olgierd,Bulczak,M,olgierdb@interia.pl
pl.PL.2160,49-785,Ignacy Teterycz,2003-03-28,Ignacy,Teterycz,M,iteterycz@onet.pl
pl.PL.2161,26-686,Alex Sornat,2013-07-13,Alex,Sornat,M,alexsornat3@hotmail.com
pl.PL.2162,58-162,Anita Siebert,1971-01-22,Anita,Siebert,F,a.siebert@gmail.com
pl.PL.2163,89-714,Blanka Szambelan,1992-02-09,Blanka,Szambelan,F,blankaszambelan-3@stowarzyszenie.com
pl.PL.2164,20-660,Jeremi Bociek,1991-03-04,Jeremi,Bociek,M,jbociek7@gmail.com
pl.PL.2165,45-316,Rafał Mysiak,1910-02-27,Rafał,Mysiak,M,rafalmysiak_6@hotmail.com
pl.PL.2166,36-974,Maks Tymczyszyn,1927-04-11,Maks,Tymczyszyn,M,maks.t@gmail.com
pl.PL.2167,61-721,Marika Pabis,1923-08-14,Marika,Pabis,F,pabis@fpuh.org
pl.PL.2168,36-508,Tadeusz Warwas,1976-08-15,Tadeusz,Warwas,M,twarwas_6@hotmail.com
pl.PL.2169,45-538,Ewa Lelito,1972-02-24,Ewa,Lelito,F,ewa-l@fpuh.com
pl.PL.2170,40-951,Szymon Pałgan,1965-05-09,Szymon,Pałgan,M,s_palgan@stoltmann.pl
pl.PL.2171,05-320,Ryszard Minkiewicz,2018-04-18,Ryszard,Minkiewicz,M,ryszardminkiewicz@o2.pl
pl.PL.2172,52-727,Mariusz Rajda,1956-09-05,Mariusz,Rajda,M,mrajda-1@hotmail.com
pl.PL.2173,41-740,Konrad Wojtarowicz,2019-09-11,Konrad,Wojtarowicz,M,k.wojtarowicz@gmail.com
pl.PL.2174,04-849,Tomasz Patoka,1981-05-18,Tomasz,Patoka,M,tomasz.p.81@gmail.com
pl.PL.2175,88-098,Eryk Ludwisiak,1908-02-28,Eryk,Ludwisiak,M,eryk.ludwisiak@yahoo.com
pl.PL.2176,58-069,Rozalia Sereda,2016-05-16,Rozalia,Sereda,F,rsereda@gmail.com
pl.PL.2177,43-896,Radosław Kopyt,1966-09-24,Radosław,Kopyt,M,radoslaw_kopyt@onet.pl
pl.PL.2178,88-126,Daniel Tyka,2015-12-14,Daniel,Tyka,M,danielt_15@hotmail.com
pl.PL.2179,11-988,Agnieszka Budner,1983-04-02,Agnieszka,Budner,F,agnieszkabudner@interia.pl
pl.PL.2180,83-044,Kalina Górkiewicz,1923-06-05,Kalina,Górkiewicz,F,kgorkiewicz@interia.pl
pl.PL.2181,18-076,Aleks Kuffel,2007-04-25,Aleks,Kuffel,M,aleksk@interia.pl
pl.PL.2182,18-258,Albert Prawdzik,1919-07-10,Albert,Prawdzik,M,albert.p19@gmail.com
pl.PL.2183,04-881,Gaja Sularz,1945-01-27,Gaja,Sularz,F,gajas-5@o2.pl
pl.PL.2184,63-462,Elżbieta Łuczka,1988-01-09,Elżbieta,Łuczka,F,elzbieta_l_88@grzywnowicz.org
pl.PL.2185,71-614,Gaja Miśkowiec,1976-03-12,Gaja,Miśkowiec,F,gaja_miskowiec76@yahoo.com
pl.PL.2186,28-846,Szymon Sykut,1971-06-15,Szymon,Sykut,M,ssykut2@o2.pl
pl.PL.2187,01-766,Maciej Gołofit,1944-03-13,Maciej,Gołofit,M,maciejgolofit@o2.pl
pl.PL.2188,22-443,Elżbieta Langa,1993-04-03,Elżbieta,Langa,F,elzbieta_langa_93@interia.pl
pl.PL.2189,51-194,Marika Słobodzian,1983-06-28,Marika,Słobodzian,F,marikaslobodzian.83@interia.pl
pl.PL.2190,05-442,Paweł Kunysz,2012-09-27,Paweł,Kunysz,M,p_kunysz@o2.pl
pl.PL.2191,90-045,Roksana Strzała,1929-06-02,Roksana,Strzała,F,roksana-strzala29@interia.pl
pl.PL.2192,11-097,Olaf Trzpil,1987-12-20,Olaf,Trzpil,M,otrzpil_87@yahoo.com
pl.PL.2193,93-902,Przemysław Janke,1929-06-30,Przemysław,Janke,M,przemyslaw@gabinety.org
pl.PL.2194,98-315,Borys Łapacz,1957-06-03,Borys,Łapacz,M,boryslapacz57@grupa.pl
pl.PL.2195,67-701,Stanisław Dejneka,1912-04-08,Stanisław,Dejneka,M,stanislaw_d@kotala.net
pl.PL.2196,84-947,Leonard Palak,1977-02-04,Leonard,Palak,M,l.palak.6@gmail.com
pl.PL.2197,14-258,Malwina Piaseczna,2015-04-07,Malwina,Piaseczna,F,malwinapiaseczna@fpuh.com
pl.PL.2198,78-840,Klara Cierpka,2019-12-06,Klara,Cierpka,F,klaracierpka9@hotmail.com
pl.PL.2199,32-520,Kornelia Kiepas,1974-01-31,Kornelia,Kiepas,F,kkiepas.74@gmail.com
pl.PL.2200,42-400,Liwia Zacharewicz,1977-03-05,Liwia,Zacharewicz,F,liwiazacharewicz4@o2.pl
pl.PL.2201,17-077,Urszula Jędrak,1926-11-30,Urszula,Jędrak,F,urszulajedrak@gmail.com
pl.PL.2202,35-912,Marcelina Staciwa,1929-02-18,Marcelina,Staciwa,F,mstaciwa.5@gmail.com
pl.PL.2203,46-124,Aurelia Łabno,1915-04-03,Aurelia,Łabno,F,aurelia.labno15@gmail.com
pl.PL.2204,63-369,Sandra Kołton,1992-01-18,Sandra,Kołton,F,sandrakolton6@gmail.com
pl.PL.2205,32-543,Urszula Barszczak,1907-05-18,Urszula,Barszczak,F,urszula_barszczak_5@olesiejuk-dziadkowiec.com
pl.PL.2206,99-701,Ewelina Zgoła,1978-07-06,Ewelina,Zgoła,F,ewelina_zgola@hotmail.com
pl.PL.2207,95-526,Julianna Paliga,1952-12-02,Julianna,Paliga,F,juliannap@yahoo.com
pl.PL.2208,41-502,Mikołaj Korta,1996-12-23,Mikołaj,Korta,M,m_korta_96@onet.pl
pl.PL.2209,35-755,Rafał Palej,1991-06-16,Rafał,Palej,M,rafal.palej@gmail.com
pl.PL.2210,98-911,Ewa Kossak,1996-11-25,Ewa,Kossak,F,ewa_k_8@hotmail.com
pl.PL.2211,24-748,Marek Świątkiewicz,1992-02-07,Marek,Świątkiewicz,M,marek-s@interia.pl
pl.PL.2212,18-866,Nela Nieroda,1930-05-01,Nela,Nieroda,F,nela-n-30@fpuh.org
pl.PL.2213,39-636,Natasza Skomra,2019-12-13,Natasza,Skomra,F,nskomra5@o2.pl
pl.PL.2214,48-038,Natasza Kinder,1962-01-25,Natasza,Kinder,F,nataszakinder@yahoo.com
pl.PL.2215,21-535,Jakub Fiedorczuk,2011-05-01,Jakub,Fiedorczuk,M,jfiedorczuk@onet.pl
pl.PL.2216,69-031,Monika Krywult,1944-08-31,Monika,Krywult,F,monikakrywult_44@yahoo.com
pl.PL.2217,87-944,Olga Ziółko,1927-06-10,Olga,Ziółko,F,oziolko5@o2.pl
pl.PL.2218,59-016,Cyprian Mikita,1949-12-03,Cyprian,Mikita,M,cyprianmikita@gmail.com
pl.PL.2219,91-472,Kaja Makaruk,2006-06-20,Kaja,Makaruk,F,kmakaruk06@onet.pl
pl.PL.2220,45-545,Anastazja Ratka,1907-04-27,Anastazja,Ratka,F,anastazja.ratka@onet.pl
pl.PL.2221,80-076,Witold Langier,1959-06-23,Witold,Langier,M,witold-langier-8@hotmail.com
pl.PL.2222,97-527,Ewelina Wosiek,1919-02-27,Ewelina,Wosiek,F,ewelina.wosiek.9@o2.pl
pl.PL.2223,57-168,Kornelia Tałaj,2016-09-10,Kornelia,Tałaj,F,kornelia.talaj0@o2.pl
pl.PL.2224,20-507,Norbert Mysior,1922-05-28,Norbert,Mysior,M,norbert_mysior@o2.pl
pl.PL.2225,12-853,Arkadiusz Grzech,1955-01-07,Arkadiusz,Grzech,M,a_grzech55@hotmail.com
pl.PL.2226,62-517,Nela Naglik,1997-04-29,Nela,Naglik,F,nela_naglik97@spoldzielnia.com
pl.PL.2227,52-909,Ida Ziegler,1913-02-16,Ida,Ziegler,F,idaziegler@onet.pl
pl.PL.2228,53-528,Lidia Bona,1979-05-13,Lidia,Bona,F,lidia.b4@onet.pl
pl.PL.2229,58-284,Ida Maron,2000-12-31,Ida,Maron,F,ida@fpuh.com
pl.PL.2230,04-604,Michał Piotrkowicz,1959-04-30,Michał,Piotrkowicz,M,michalpiotrkowicz_4@hotmail.com
pl.PL.2231,29-720,Jan Gula,1957-08-06,Jan,Gula,M,j.gula4@yahoo.com
pl.PL.2232,43-648,Ida Jędrzejek,2020-05-23,Ida,Jędrzejek,F,i-jedrzejek-8@hotmail.com
pl.PL.2233,20-634,Borys Minkiewicz,1958-11-15,Borys,Minkiewicz,M,borys-minkiewicz58@jaszczyszyn.com
pl.PL.2234,12-066,Robert Grzesiek,2015-11-21,Robert,Grzesiek,M,robertgrzesiek.9@yahoo.com
pl.PL.2235,79-223,Eliza Cyrulik,1953-05-27,Eliza,Cyrulik,F,elizacyrulik_53@onet.pl
pl.PL.2236,00-926,Natasza Makurat,1915-09-06,Natasza,Makurat,F,natasza_makurat@yahoo.com
pl.PL.2237,44-308,Tola Bereś,1941-06-02,Tola,Bereś,F,t.beres41@yahoo.com
pl.PL.2238,60-059,Olgierd Niechciał,1916-09-29,Olgierd,Niechciał,M,olgierd.niechcial9@gabinety.pl
pl.PL.2239,92-353,Blanka Sierpień,1948-08-18,Blanka,Sierpień,F,blankasierpien48@hotmail.com
pl.PL.2240,35-002,Róża Szczesiak,1968-03-28,Róża,Szczesiak,F,roza_szczesiak68@interia.pl
pl.PL.2241,60-385,Rozalia Latacz,1975-04-14,Rozalia,Latacz,F,rozalia_latacz_6@hotmail.com
pl.PL.2242,16-362,Adrian Jarkiewicz,2009-01-04,Adrian,Jarkiewicz,M,adrianj.09@gmail.com
pl.PL.2243,93-165,Aniela Molak,1936-06-01,Aniela,Molak,F,anielam@hotmail.com
pl.PL.2244,40-524,Marcin Wielgat,2009-12-25,Marcin,Wielgat,M,marcin_wielgat1@yahoo.com
pl.PL.2245,11-973,Ewa Drynda,1909-05-03,Ewa,Drynda,F,edrynda_9@stowarzyszenie.pl
pl.PL.2246,78-017,Radosław Rosołek,1995-07-27,Radosław,Rosołek,M,rrosolek@o2.pl
pl.PL.2247,68-930,Maksymilian Ochał,1986-04-28,Maksymilian,Ochał,M,ochal@spoldzielnia.pl
pl.PL.2248,48-426,Elżbieta Pyziak,1995-11-05,Elżbieta,Pyziak,F,elzbietapyziak95@o2.pl
pl.PL.2249,84-797,Angelika Golisz,2013-06-29,Angelika,Golisz,F,angelikagolisz@interia.pl
pl.PL.2250,07-805,Sandra Minkina,1950-03-08,Sandra,Minkina,F,sandra.m.50@o2.pl
pl.PL.2251,67-531,Nikodem Witan,2003-05-10,Nikodem,Witan,M,nikodem_witan5@yahoo.com
pl.PL.2252,45-790,Kajetan Meler,2006-04-16,Kajetan,Meler,M,kajetan.m.06@yahoo.com
pl.PL.2253,02-289,Maksymilian Piwowarek,1970-09-11,Maksymilian,Piwowarek,M,maksymilianp.70@hotmail.com
pl.PL.2254,97-798,Julianna Cofała,1910-07-31,Julianna,Cofała,F,jcofala@grupa.com
